Tyè 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578,5097081;2,333080425;;597,3306675;2001,953125;2,001953125;;547,6589558;2,17776204;;;;;;;;;;;;;;;;;;;;;;;
578,4836906;2,338770865;;597,090607;2006,835938;2,006835938;;547,8412542;2,183073654;;;;;;;;;;;;;;;;;;;;;;;
578,7126168;2,344461305;;601,2380108;2011,71875;2,01171875;;547,872592;2,188385269;;;;;;;;;;;;;;;;;;;;;;;
578,6012236;2,350151745;;601,161692;2016,601563;2,016601563;;548,1198867;2,193696884;;;;;;;;;;;;;;;;;;;;;;;
578,7155408;2,355842185;;601,3511217;2021,484375;2,021484375;;548,2299818;2,199008499;;;;;;;;;;;;;;;;;;;;;;;
579,011184;2,361532625;;601,3175459;2026,367188;2,026367188;;548,4919762;2,204320113;;;;;;;;;;;;;;;;;;;;;;;
579,3385898;2,367223065;;601,4843408;2031,25;2,03125;;548,7328909;2,209631728;;;;;;;;;;;;;;;;;;;;;;;
580,0495909;2,372913505;;597,6750081;2036,132813;2,036132813;;548,9564445;2,214943343;;;;;;;;;;;;;;;;;;;;;;;
580,1933609;2,378603945;;598,122495;2041,015625;2,041015625;;548,6698924;2,220254958;;;;;;;;;;;;;;;;;;;;;;;
581,2234906;2,384294385;;602,6813024;2045,898438;2,045898438;;548,5549175;2,225566572;;;;;;;;;;;;;;;;;;;;;;;
581,868042;2,389984825;;598,6559477;2050,78125;2,05078125;;548,1867195;2,230878187;;;;;;;;;;;;;;;;;;;;;;;
582,2959942;2,395675266;;599,3489378;2055,664063;2,055664063;;548,0514406;2,236189802;;;;;;;;;;;;;;;;;;;;;;;
582,9752221;2,401365706;;599,9284793;2060,546875;2,060546875;;547,6473732;2,241501416;;;;;;;;;;;;;;;;;;;;;;;
582,9995564;2,407056146;;600,2572278;2065,429688;2,065429688;;547,2936871;2,246813031;;;;;;;;;;;;;;;;;;;;;;;
583,1340658;2,412746586;;599,8946308;2070,3125;2,0703125;;547,0496491;2,252124646;;;;;;;;;;;;;;;;;;;;;;;
583,1841494;2,418437026;;595,56549;2075,195313;2,075195313;;547,0321034;2,257436261;;;;;;;;;;;;;;;;;;;;;;;
582,9877855;2,424127466;;595,3842856;2080,078125;2,080078125;;546,939537;2,262747875;;;;;;;;;;;;;;;;;;;;;;;
582,8181581;2,429817906;;595,5987805;2084,960938;2,084960938;;547,1701155;2,26805949;;;;;;;;;;;;;;;;;;;;;;;
582,6175102;2,435508346;;599,3434156;2089,84375;2,08984375;;547,1936921;2,273371105;;;;;;;;;;;;;;;;;;;;;;;
582,5850264;2,441198786;;599,4142263;2094,726563;2,094726563;;547,2393206;2,27868272;;;;;;;;;;;;;;;;;;;;;;;
582,3442924;2,446889226;;599,2676848;2099,609375;2,099609375;;547,2031761;2,283994334;;;;;;;;;;;;;;;;;;;;;;;
582,0121075;2,452579666;;599,5505605;2104,492188;2,104492188;;546,9740116;2,289305949;;;;;;;;;;;;;;;;;;;;;;;
582,0679669;2,458270106;;600,164456;2109,375;2,109375;;546,7627954;2,294617564;;;;;;;;;;;;;;;;;;;;;;;
581,7857644;2,463960546;;600,6050873;2114,257813;2,114257813;;546,5022593;2,299929179;;;;;;;;;;;;;;;;;;;;;;;
585,7336144;2,469650986;;600,9045953;2119,140625;2,119140625;;546,3836485;2,305240793;;;;;;;;;;;;;;;;;;;;;;;
585,7900533;2,475341426;;600,9384635;2124,023438;2,124023438;;546,1766027;2,310552408;;;;;;;;;;;;;;;;;;;;;;;
586,1625977;2,481031866;;600,9295428;2128,90625;2,12890625;;546,0628531;2,315864023;;;;;;;;;;;;;;;;;;;;;;;
586,0213356;2,486722307;;600,7443156;2133,789063;2,133789063;;545,8103319;2,321175637;;;;;;;;;;;;;;;;;;;;;;;
586,1501904;2,492412747;;601,0774157;2138,671875;2,138671875;;545,8688132;2,326487252;;;;;;;;;;;;;;;;;;;;;;;
586,3939812;2,498103187;;601,0065142;2143,554688;2,143554688;;546,0905076;2,331798867;;;;;;;;;;;;;;;;;;;;;;;
586,3852069;2,503793627;;600,7499715;2148,4375;2,1484375;;545,9599764;2,337110482;;;;;;;;;;;;;;;;;;;;;;;
586,5715081;2,509484067;;601,0165183;2153,320313;2,153320313;;545,5774255;2,342422096;;;;;;;;;;;;;;;;;;;;;;;
586,5352777;2,515174507;;601,1466416;2158,203125;2,158203125;;545,0989472;2,347733711;;;;;;;;;;;;;;;;;;;;;;;
586,5023509;2,520864947;;600,860723;2163,085938;2,163085938;;544,6906238;2,353045326;;;;;;;;;;;;;;;;;;;;;;;
586,8783885;2,526555387;;601,476133;2167,96875;2,16796875;;544,3935481;2,358356941;;;;;;;;;;;;;;;;;;;;;;;
586,8283709;2,532245827;;601,7925777;2172,851563;2,172851563;;544,153247;2,363668555;;;;;;;;;;;;;;;;;;;;;;;
587,1438731;2,537936267;;601,6504193;2177,734375;2,177734375;;540,0617101;2,36898017;;;;;;;;;;;;;;;;;;;;;;;
587,3902751;2,543626707;;596,7436132;2182,617188;2,182617188;;539,9789663;2,374291785;;;;;;;;;;;;;;;;;;;;;;;
587,3140455;2,549317147;;600,7170186;2187,5;2,1875;;539,9072458;2,379603399;;;;;;;;;;;;;;;;;;;;;;;
586,9043;2,555007587;;600,5065257;2192,382813;2,192382813;;540,0225622;2,384915014;;;;;;;;;;;;;;;;;;;;;;;
586,730223;2,560698027;;600,5431089;2197,265625;2,197265625;;539,7645071;2,390226629;;;;;;;;;;;;;;;;;;;;;;;
586,4412704;2,566388467;;600,8206415;2202,148438;2,202148438;;539,3740375;2,395538244;;;;;;;;;;;;;;;;;;;;;;;
586,440345;2,572078907;;600,7304549;2207,03125;2,20703125;;538,8365678;2,400849858;;;;;;;;;;;;;;;;;;;;;;;
586,3991142;2,577769347;;601,4003213;2211,914063;2,211914063;;537,8936382;2,406161473;;;;;;;;;;;;;;;;;;;;;;;
586,3343414;2,583459788;;597,3727724;2216,796875;2,216796875;;541,3210787;2,411473088;;;;;;;;;;;;;;;;;;;;;;;
586,4204352;2,589150228;;597,3669325;2221,679688;2,221679688;;541,2998405;2,416784703;;;;;;;;;;;;;;;;;;;;;;;
586,3203906;2,594840668;;598,3208112;2226,5625;2,2265625;;541,3535431;2,422096317;;;;;;;;;;;;;;;;;;;;;;;
586,0884848;2,600531108;;598,7477215;2231,445313;2,231445313;;541,3877135;2,427407932;;;;;;;;;;;;;;;;;;;;;;;
585,5490802;2,606221548;;599,0332018;2236,328125;2,236328125;;541,5681346;2,432719547;;;;;;;;;;;;;;;;;;;;;;;
584,8105567;2,611911988;;598,4304888;2241,210938;2,241210938;;541,7394898;2,438031162;;;;;;;;;;;;;;;;;;;;;;;
584,335945;2,617602428;;602,4509848;2246,09375;2,24609375;;538,334191;2,443342776;;;;;;;;;;;;;;;;;;;;;;;
584,0245886;2,623292868;;602,0409699;2250,976563;2,250976563;;538,0813595;2,448654391;;;;;;;;;;;;;;;;;;;;;;;
583,7097987;2,628983308;;602,2104926;2255,859375;2,255859375;;537,815806;2,453966006;;;;;;;;;;;;;;;;;;;;;;;
583,7239233;2,634673748;;602,1862266;2260,742188;2,260742188;;541,1037471;2,45927762;;;;;;;;;;;;;;;;;;;;;;;
583,5251903;2,640364188;;602,3416799;2265,625;2,265625;;540,7295755;2,464589235;;;;;;;;;;;;;;;;;;;;;;;
583,2662227;2,646054628;;602,2493589;2270,507813;2,270507813;;540,4010219;2,46990085;;;;;;;;;;;;;;;;;;;;;;;
583,0056815;2,651745068;;602,40245;2275,390625;2,275390625;;540,2364842;2,475212465;;;;;;;;;;;;;;;;;;;;;;;
582,7147546;2,657435508;;602,4380887;2280,273438;2,280273438;;539,8784895;2,480524079;;;;;;;;;;;;;;;;;;;;;;;
582,3270089;2,663125948;;603,0920432;2285,15625;2,28515625;;539,5830946;2,485835694;;;;;;;;;;;;;;;;;;;;;;;
581,9196521;2,668816388;;603,5382902;2290,039063;2,290039063;;539,7130405;2,491147309;;;;;;;;;;;;;;;;;;;;;;;
581,9475602;2,674506829;;603,9538173;2294,921875;2,294921875;;539,5254229;2,496458924;;;;;;;;;;;;;;;;;;;;;;;
581,6075109;2,680197269;;603,5459622;2299,804688;2,299804688;;539,589515;2,501770538;;;;;;;;;;;;;;;;;;;;;;;
581,4058109;2,685887709;;603,2791963;2304,6875;2,3046875;;539,6247793;2,507082153;;;;;;;;;;;;;;;;;;;;;;;
581,4390014;2,691578149;;603,3058279;2309,570313;2,309570313;;539,4177935;2,512393768;;;;;;;;;;;;;;;;;;;;;;;
581,1923116;2,697268589;;603,6513161;2314,453125;2,314453125;;539,4797336;2,517705382;;;;;;;;;;;;;;;;;;;;;;;
580,8636001;2,702959029;;603,2189702;2319,335938;2,319335938;;539,3186729;2,523016997;;;;;;;;;;;;;;;;;;;;;;;
580,3179008;2,708649469;;603,3952826;2324,21875;2,32421875;;539,0344442;2,528328612;;;;;;;;;;;;;;;;;;;;;;;
583,7395038;2,714339909;;603,3626683;2329,101563;2,329101563;;538,8373986;2,533640227;;;;;;;;;;;;;;;;;;;;;;;
583,6186906;2,720030349;;603,5323233;2333,984375;2,333984375;;538,8517337;2,538951841;;;;;;;;;;;;;;;;;;;;;;;
583,2907535;2,725720789;;604,0535364;2338,867188;2,338867188;;538,9321706;2,544263456;;;;;;;;;;;;;;;;;;;;;;;
582,983607;2,731411229;;604,4367119;2343,75;2,34375;;539,1584894;2,549575071;;;;;;;;;;;;;;;;;;;;;;;
582,6015645;2,737101669;;604,902982;2348,632813;2,348632813;;539,5094949;2,554886686;;;;;;;;;;;;;;;;;;;;;;;
582,1810805;2,742792109;;604,8123875;2353,515625;2,353515625;;539,6019193;2,5601983;;;;;;;;;;;;;;;;;;;;;;;
581,9907694;2,748482549;;604,25338;2358,398438;2,358398438;;539,8727827;2,565509915;;;;;;;;;;;;;;;;;;;;;;;
582,0448806;2,754172989;;603,8738817;2363,28125;2,36328125;;539,9065323;2,57082153;;;;;;;;;;;;;;;;;;;;;;;
582,0099237;2,759863429;;603,6250656;2368,164063;2,368164063;;540,1978053;2,576133145;;;;;;;;;;;;;;;;;;;;;;;
582,2245283;2,765553869;;603,7019667;2373,046875;2,373046875;;540,4881852;2,581444759;;;;;;;;;;;;;;;;;;;;;;;
581,991804;2,77124431;;603,8996938;2377,929688;2,377929688;;540,7938382;2,586756374;;;;;;;;;;;;;;;;;;;;;;;
581,5265144;2,77693475;;603,5811833;2382,8125;2,3828125;;541,2687375;2,592067989;;;;;;;;;;;;;;;;;;;;;;;
580,552199;2,78262519;;603,8281417;2387,695313;2,387695313;;541,7004371;2,597379603;;;;;;;;;;;;;;;;;;;;;;;
580,1032937;2,78831563;;603,9263358;2392,578125;2,392578125;;538,5206992;2,602691218;;;;;;;;;;;;;;;;;;;;;;;
579,9541503;2,79400607;;603,8901628;2397,460938;2,397460938;;539,4841163;2,608002833;;;;;;;;;;;;;;;;;;;;;;;
579,5829877;2,79969651;;604,275849;2402,34375;2,40234375;;540,1357669;2,613314448;;;;;;;;;;;;;;;;;;;;;;;
579,300264;2,80538695;;604,774687;2407,226563;2,407226563;;540,7875064;2,618626062;;;;;;;;;;;;;;;;;;;;;;;
579,0274225;2,81107739;;604,6149853;2412,109375;2,412109375;;541,3171078;2,623937677;;;;;;;;;;;;;;;;;;;;;;;
578,6824735;2,81676783;;603,9547037;2416,992188;2,416992188;;541,7191642;2,629249292;;;;;;;;;;;;;;;;;;;;;;;
578,4420242;2,82245827;;603,3630828;2421,875;2,421875;;541,9463975;2,634560907;;;;;;;;;;;;;;;;;;;;;;;
578,5998186;2,82814871;;603,1090201;2426,757813;2,426757813;;542,614725;2,639872521;;;;;;;;;;;;;;;;;;;;;;;
578,8765096;2,83383915;;602,8080587;2431,640625;2,431640625;;542,8964836;2,645184136;;;;;;;;;;;;;;;;;;;;;;;
578,7659984;2,83952959;;602,7181599;2436,523438;2,436523438;;543,3178436;2,650495751;;;;;;;;;;;;;;;;;;;;;;;
578,38434;2,84522003;;602,2292196;2441,40625;2,44140625;;543,9132488;2,655807366;;;;;;;;;;;;;;;;;;;;;;;
577,8640363;2,85091047;;602,1712343;2446,289063;2,446289063;;544,6847919;2,66111898;;;;;;;;;;;;;;;;;;;;;;;
577,4308982;2,85660091;;602,4742802;2451,171875;2,451171875;;545,2584624;2,666430595;;;;;;;;;;;;;;;;;;;;;;;
577,2098357;2,862291351;;602,5757426;2456,054688;2,456054688;;545,5840372;2,67174221;;;;;;;;;;;;;;;;;;;;;;;
577,1251871;2,867981791;;603,5864198;2460,9375;2,4609375;;545,9076821;2,677053824;;;;;;;;;;;;;;;;;;;;;;;
576,7029177;2,873672231;;603,500354;2465,820313;2,465820313;;546,417225;2,682365439;;;;;;;;;;;;;;;;;;;;;;;
575,8797456;2,879362671;;603,5527339;2470,703125;2,470703125;;546,9598541;2,687677054;;;;;;;;;;;;;;;;;;;;;;;
575,3436287;2,885053111;;603,1523039;2475,585938;2,475585938;;547,3464226;2,692988669;;;;;;;;;;;;;;;;;;;;;;;
575,0470988;2,890743551;;603,0744786;2480,46875;2,48046875;;547,9437079;2,698300283;;;;;;;;;;;;;;;;;;;;;;;
579,4259984;2,896433991;;602,9555397;2485,351563;2,485351563;;548,4140365;2,703611898;;;;;;;;;;;;;;;;;;;;;;;
579,626342;2,902124431;;603,3472945;2490,234375;2,490234375;;548,797963;2,708923513;;;;;;;;;;;;;;;;;;;;;;;
579,7523424;2,907814871;;604,2586424;2495,117188;2,495117188;;549,3580168;2,714235128;;;;;;;;;;;;;;;;;;;;;;;
575,3976313;2,913505311;;604,4021453;2500;2,5;;549,7896408;2,719546742;;;;;;;;;;;;;;;;;;;;;;;
574,9459212;2,919195751;;604,8282043;2504,882813;2,504882813;;549,6693546;2,724858357;;;;;;;;;;;;;;;;;;;;;;;
578,4896254;2,924886191;;604,9358439;2509,765625;2,509765625;;549,5565294;2,730169972;;;;;;;;;;;;;;;;;;;;;;;
577,9228535;2,930576631;;605,1753907;2514,648438;2,514648438;;549,1848269;2,735481586;;;;;;;;;;;;;;;;;;;;;;;
577,6221392;2,936267071;;605,0776936;2519,53125;2,51953125;;548,8264282;2,740793201;;;;;;;;;;;;;;;;;;;;;;;
577,7393934;2,941957511;;604,9511844;2524,414063;2,524414063;;548,7745453;2,746104816;;;;;;;;;;;;;;;;;;;;;;;
577,767984;2,947647951;;605,1621559;2529,296875;2,529296875;;548,7561133;2,751416431;;;;;;;;;;;;;;;;;;;;;;;
577,5406083;2,953338392;;609,7186726;2534,179688;2,534179688;;548,5714048;2,756728045;;;;;;;;;;;;;;;;;;;;;;;
577,6425846;2,959028832;;609,9340481;2539,0625;2,5390625;;548,3738288;2,76203966;;;;;;;;;;;;;;;;;;;;;;;
577,3702601;2,964719272;;610,482453;2543,945313;2,543945313;;548,5040229;2,767351275;;;;;;;;;;;;;;;;;;;;;;;
577,38824;2,970409712;;611,1793517;2548,828125;2,548828125;;548,4522146;2,77266289;;;;;;;;;;;;;;;;;;;;;;;
577,0609469;2,976100152;;611,5264353;2553,710938;2,553710938;;547,8043217;2,777974504;;;;;;;;;;;;;;;;;;;;;;;
576,83027;2,981790592;;611,6336164;2558,59375;2,55859375;;546,9241496;2,783286119;;;;;;;;;;;;;;;;;;;;;;;
576,7281798;2,987481032;;611,0405055;2563,476563;2,563476563;;550,0738237;2,788597734;;;;;;;;;;;;;;;;;;;;;;;
576,5758954;2,993171472;;611,5224853;2568,359375;2,568359375;;549,5723214;2,793909349;;;;;;;;;;;;;;;;;;;;;;;
576,4040136;2,998861912;;611,4287266;2573,242188;2,573242188;;549,1768628;2,799220963;;;;;;;;;;;;;;;;;;;;;;;
576,2805277;3,004552352;;611,6313208;2578,125;2,578125;;548,7729579;2,804532578;;;;;;;;;;;;;;;;;;;;;;;
576,0386899;3,010242792;;611,1593218;2583,007813;2,583007813;;544,5691218;2,809844193;;;;;;;;;;;;;;;;;;;;;;;
575,3444887;3,015933232;;611,366989;2587,890625;2,587890625;;544,4151278;2,815155807;;;;;;;;;;;;;;;;;;;;;;;
574,8223856;3,021623672;;611,5128326;2592,773438;2,592773438;;543,8435958;2,820467422;;;;;;;;;;;;;;;;;;;;;;;
574,6974223;3,027314112;;611,5676727;2597,65625;2,59765625;;543,3367429;2,825779037;;;;;;;;;;;;;;;;;;;;;;;
574,4305504;3,033004552;;611,1907457;2602,539063;2,602539063;;542,668283;2,831090652;;;;;;;;;;;;;;;;;;;;;;;
574,107512;3,038694992;;610,9963859;2607,421875;2,607421875;;542,3483711;2,836402266;;;;;;;;;;;;;;;;;;;;;;;
573,8196501;3,044385432;;611,2502781;2612,304688;2,612304688;;541,8023974;2,841713881;;;;;;;;;;;;;;;;;;;;;;;
573,7681601;3,050075873;;611,527667;2617,1875;2,6171875;;541,4429154;2,847025496;;;;;;;;;;;;;;;;;;;;;;;
573,4988043;3,055766313;;610,7586366;2622,070313;2,622070313;;540,6570327;2,852337111;;;;;;;;;;;;;;;;;;;;;;;
573,1591763;3,061456753;;610,7489873;2626,953125;2,626953125;;539,7508451;2,857648725;;;;;;;;;;;;;;;;;;;;;;;
572,8588109;3,067147193;;610,6835599;2631,835938;2,631835938;;538,7995137;2,86296034;;;;;;;;;;;;;;;;;;;;;;;
572,9504622;3,072837633;;610,8177195;2636,71875;2,63671875;;538,0074129;2,868271955;;;;;;;;;;;;;;;;;;;;;;;
572,6886418;3,078528073;;610,6782267;2641,601563;2,641601563;;537,516481;2,873583569;;;;;;;;;;;;;;;;;;;;;;;
572,3748215;3,084218513;;610,6943442;2646,484375;2,646484375;;536,7765407;2,878895184;;;;;;;;;;;;;;;;;;;;;;;
572,1444059;3,089908953;;610,3739882;2651,367188;2,651367188;;536,3779891;2,884206799;;;;;;;;;;;;;;;;;;;;;;;
571,9160334;3,095599393;;610,2176344;2656,25;2,65625;;535,7835045;2,889518414;;;;;;;;;;;;;;;;;;;;;;;
571,9889516;3,101289833;;609,7852118;2661,132813;2,661132813;;535,3537707;2,894830028;;;;;;;;;;;;;;;;;;;;;;;
571,9458039;3,106980273;;609,4689768;2666,015625;2,666015625;;534,866868;2,900141643;;;;;;;;;;;;;;;;;;;;;;;
572,0820048;3,112670713;;609,4736748;2670,898438;2,670898438;;534,4710131;2,905453258;;;;;;;;;;;;;;;;;;;;;;;
572,0954274;3,118361153;;609,5492224;2675,78125;2,67578125;;534,225018;2,910764873;;;;;;;;;;;;;;;;;;;;;;;
572,0625681;3,124051593;;609,0731996;2680,664063;2,680664063;;533,9248742;2,916076487;;;;;;;;;;;;;;;;;;;;;;;
571,836318;3,129742033;;608,5400151;2685,546875;2,685546875;;533,7493382;2,921388102;;;;;;;;;;;;;;;;;;;;;;;
571,9329985;3,135432473;;608,3419973;2690,429688;2,690429688;;533,6169874;2,926699717;;;;;;;;;;;;;;;;;;;;;;;
576,5684341;3,141122914;;607,8668508;2695,3125;2,6953125;;533,3582375;2,932011332;;;;;;;;;;;;;;;;;;;;;;;
577,0670922;3,146813354;;607,4597407;2700,195313;2,700195313;;532,8511962;2,937322946;;;;;;;;;;;;;;;;;;;;;;;
577,1056397;3,152503794;;607,0572368;2705,078125;2,705078125;;532,4831283;2,942634561;;;;;;;;;;;;;;;;;;;;;;;
577,0647569;3,158194234;;606,5429461;2709,960938;2,709960938;;532,0426894;2,947946176;;;;;;;;;;;;;;;;;;;;;;;
576,7141287;3,163884674;;606,3090105;2714,84375;2,71484375;;531,6702661;2,95325779;;;;;;;;;;;;;;;;;;;;;;;
576,6880814;3,169575114;;606,4157749;2719,726563;2,719726563;;531,4305572;2,958569405;;;;;;;;;;;;;;;;;;;;;;;
576,8153701;3,175265554;;606,8133292;2724,609375;2,724609375;;531,2208187;2,96388102;;;;;;;;;;;;;;;;;;;;;;;
576,7147046;3,180955994;;606,8556822;2729,492188;2,729492188;;531,0487095;2,969192635;;;;;;;;;;;;;;;;;;;;;;;
577,0057732;3,186646434;;606,3824607;2734,375;2,734375;;530,7653581;2,974504249;;;;;;;;;;;;;;;;;;;;;;;
577,0844047;3,192336874;;605,6777841;2739,257813;2,739257813;;531,0325139;2,979815864;;;;;;;;;;;;;;;;;;;;;;;
577,5279315;3,198027314;;605,5082831;2744,140625;2,744140625;;530,7991284;2,985127479;;;;;;;;;;;;;;;;;;;;;;;
577,4205083;3,203717754;;605,4691062;2749,023438;2,749023438;;530,1182435;2,990439094;;;;;;;;;;;;;;;;;;;;;;;
577,2571124;3,209408194;;605,4223628;2753,90625;2,75390625;;529,5548485;2,995750708;;;;;;;;;;;;;;;;;;;;;;;
576,9396158;3,215098634;;605,5983761;2758,789063;2,758789063;;529,2033092;3,001062323;;;;;;;;;;;;;;;;;;;;;;;
577,0677717;3,220789074;;605,691821;2763,671875;2,763671875;;528,7713066;3,006373938;;;;;;;;;;;;;;;;;;;;;;;
577,1684057;3,226479514;;606,2561104;2768,554688;2,768554688;;528,5247255;3,011685552;;;;;;;;;;;;;;;;;;;;;;;
577,3635926;3,232169954;;606,5203965;2773,4375;2,7734375;;528,140652;3,016997167;;;;;;;;;;;;;;;;;;;;;;;
577,2280505;3,237860395;;606,9237683;2778,320313;2,778320313;;527,9326995;3,022308782;;;;;;;;;;;;;;;;;;;;;;;
577,0622746;3,243550835;;607,3952887;2783,203125;2,783203125;;528,4446096;3,027620397;;;;;;;;;;;;;;;;;;;;;;;
576,9043745;3,249241275;;607,3273485;2788,085938;2,788085938;;528,2481999;3,032932011;;;;;;;;;;;;;;;;;;;;;;;
576,6952143;3,254931715;;607,5913987;2792,96875;2,79296875;;527,3201204;3,038243626;;;;;;;;;;;;;;;;;;;;;;;
576,2620278;3,260622155;;607,0307588;2797,851563;2,797851563;;525,8558472;3,043555241;;;;;;;;;;;;;;;;;;;;;;;
575,9883921;3,266312595;;606,2580541;2802,734375;2,802734375;;524,8033522;3,048866856;;;;;;;;;;;;;;;;;;;;;;;
575,7892612;3,272003035;;605,8434502;2807,617188;2,807617188;;524,0788342;3,05417847;;;;;;;;;;;;;;;;;;;;;;;
575,5580602;3,277693475;;610,1809863;2812,5;2,8125;;523,2318473;3,059490085;;;;;;;;;;;;;;;;;;;;;;;
575,4368973;3,283383915;;610,4590461;2817,382813;2,817382813;;522,0003811;3,0648017;;;;;;;;;;;;;;;;;;;;;;;
575,4833231;3,289074355;;610,9285957;2822,265625;2,822265625;;520,8948162;3,070113315;;;;;;;;;;;;;;;;;;;;;;;
575,1259484;3,294764795;;611,04963;2827,148438;2,827148438;;519,3856476;3,075424929;;;;;;;;;;;;;;;;;;;;;;;
574,9129633;3,300455235;;611,8534882;2832,03125;2,83203125;;520,7837154;3,080736544;;;;;;;;;;;;;;;;;;;;;;;
574,3067916;3,306145675;;612,1074408;2836,914063;2,836914063;;519,4996913;3,086048159;;;;;;;;;;;;;;;;;;;;;;;
574,4276492;3,311836115;;608,3691317;2841,796875;2,841796875;;518,2299;3,091359773;;;;;;;;;;;;;;;;;;;;;;;
574,3748509;3,317526555;;608,5149313;2846,679688;2,846679688;;516,6721425;3,096671388;;;;;;;;;;;;;;;;;;;;;;;
574,6968951;3,323216995;;608,6314191;2851,5625;2,8515625;;515,5190467;3,101983003;;;;;;;;;;;;;;;;;;;;;;;
574,6943197;3,328907436;;608,7666149;2856,445313;2,856445313;;514,1110299;3,107294618;;;;;;;;;;;;;;;;;;;;;;;
574,4720971;3,334597876;;608,3459259;2861,328125;2,861328125;;512,7139472;3,112606232;;;;;;;;;;;;;;;;;;;;;;;
574,3320093;3,340288316;;612,9633514;2866,210938;2,866210938;;511,2503732;3,117917847;;;;;;;;;;;;;;;;;;;;;;;
573,8531022;3,345978756;;612,9975109;2871,09375;2,87109375;;509,5190804;3,123229462;;;;;;;;;;;;;;;;;;;;;;;
573,0587653;3,351669196;;613,1605402;2875,976563;2,875976563;;507,4787396;3,128541077;;;;;;;;;;;;;;;;;;;;;;;
572,460568;3,357359636;;613,2004279;2880,859375;2,880859375;;505,8961499;3,133852691;;;;;;;;;;;;;;;;;;;;;;;
572,3619048;3,363050076;;613,5830438;2885,742188;2,885742188;;503,8660974;3,139164306;;;;;;;;;;;;;;;;;;;;;;;
571,9492249;3,368740516;;613,1512497;2890,625;2,890625;;501,8281272;3,144475921;;;;;;;;;;;;;;;;;;;;;;;
571,6463808;3,374430956;;612,699466;2895,507813;2,895507813;;499,1338994;3,149787535;;;;;;;;;;;;;;;;;;;;;;;
571,640697;3,380121396;;612,7578722;2900,390625;2,900390625;;497,0085389;3,15509915;;;;;;;;;;;;;;;;;;;;;;;
571,5858682;3,385811836;;612,5972341;2905,273438;2,905273438;;494,7355043;3,160410765;;;;;;;;;;;;;;;;;;;;;;;
571,4767934;3,391502276;;612,1772824;2910,15625;2,91015625;;492,1526752;3,16572238;;;;;;;;;;;;;;;;;;;;;;;
571,0070537;3,397192716;;611,6780591;2915,039063;2,915039063;;489,3532189;3,171033994;;;;;;;;;;;;;;;;;;;;;;;
570,5514537;3,402883156;;611,310605;2919,921875;2,919921875;;486,4980361;3,176345609;;;;;;;;;;;;;;;;;;;;;;;
570,167167;3,408573596;;611,2992504;2924,804688;2,924804688;;483,8034894;3,181657224;;;;;;;;;;;;;;;;;;;;;;;
569,752688;3,414264036;;611,0151871;2929,6875;2,9296875;;481,3372917;3,186968839;;;;;;;;;;;;;;;;;;;;;;;
569,5535511;3,419954476;;611,041258;2934,570313;2,934570313;;477,956398;3,192280453;;;;;;;;;;;;;;;;;;;;;;;
569,2382676;3,425644917;;611,3019308;2939,453125;2,939453125;;475,0045589;3,197592068;;;;;;;;;;;;;;;;;;;;;;;
569,23407;3,431335357;;610,8702842;2944,335938;2,944335938;;471,7804449;3,202903683;;;;;;;;;;;;;;;;;;;;;;;
568,7130452;3,437025797;;610,4405574;2949,21875;2,94921875;;467,5426786;3,208215298;;;;;;;;;;;;;;;;;;;;;;;
568,1920448;3,442716237;;610,5265106;2954,101563;2,954101563;;465,4729077;3,213526912;;;;;;;;;;;;;;;;;;;;;;;
567,5764953;3,448406677;;610,4210733;2958,984375;2,958984375;;461,0267529;3,218838527;;;;;;;;;;;;;;;;;;;;;;;
566,7682545;3,454097117;;610,5380387;2963,867188;2,963867188;;456,0634739;3,224150142;;;;;;;;;;;;;;;;;;;;;;;
566,2883453;3,459787557;;610,5002467;2968,75;2,96875;;451,557104;3,229461756;;;;;;;;;;;;;;;;;;;;;;;
569,9574874;3,465477997;;610,3536903;2973,632813;2,973632813;;445,9331725;3,234773371;;;;;;;;;;;;;;;;;;;;;;;
570,0107117;3,471168437;;609,7546932;2978,515625;2,978515625;;442,0579963;3,240084986;;;;;;;;;;;;;;;;;;;;;;;
569,4621824;3,476858877;;609,5969763;2983,398438;2,983398438;;438,3178816;3,245396601;;;;;;;;;;;;;;;;;;;;;;;
569,3965039;3,482549317;;609,3467704;2988,28125;2,98828125;;432,8977071;3,250708215;;;;;;;;;;;;;;;;;;;;;;;
569,2188454;3,488239757;;609,1955528;2993,164063;2,993164063;;426,9581289;3,25601983;;;;;;;;;;;;;;;;;;;;;;;
568,8748066;3,493930197;;608,8270806;2998,046875;2,998046875;;421,7780435;3,261331445;;;;;;;;;;;;;;;;;;;;;;;
568,275212;3,499620637;;608,5225941;3002,929688;3,002929688;;416,6553508;3,26664306;;;;;;;;;;;;;;;;;;;;;;;
567,8525811;3,505311077;;607,4407045;3007,8125;3,0078125;;411,8022352;3,271954674;;;;;;;;;;;;;;;;;;;;;;;
567,8354496;3,511001517;;607,382135;3012,695313;3,012695313;;406,8524843;3,277266289;;;;;;;;;;;;;;;;;;;;;;;
567,0874809;3,516691958;;607,4638475;3017,578125;3,017578125;;401,9690568;3,282577904;;;;;;;;;;;;;;;;;;;;;;;
